step,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/action_over_limit,Episode_Reward/curriculum_accelerate,Episode_Reward/curriculum_alignment,Episode_Reward/curriculum_continuous,Episode_Reward/curriculum_hold,Episode_Reward/curriculum_steering,Episode_Reward/curriculum_transfer,Episode_Reward/dynamic_action_rate,Episode_Reward/failure,Episode_Reward/foreaft_balance,Episode_Reward/joint_torques_l2,Episode_Reward/self_collisions,Episode_Reward/waist_support,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
16584,0.951663,0.0194331,0.0444117,0.0129067,0.121398,0.00861907,0.203929,0.330287,3.97713,0.0655883,0.30012,0.0706693,0.877313,6.96345,0.986812,1,0.00694248,0.112013,0.703902,0.141951,0.570511,0.990109,0.570511,0,-0.00434966,0.0333316,0.916796,0.841527,0.0106024,0.0182085,0.00126881,0.00155142,0.559002,0.0129441,-11.3585,-14.1674,10.614,0.713579,0.802638,-16.0043,-0.0169651,0,-0.000720091,1.47571,2.34668,0,0,-0.00361868,-0.981033,-0.164652,-0.000391637,-0.0169203,0.373923,5.75,13.6667,0,0,27.8333,12.9583,1.20833,-16.9563,2.25e-05,-0.000570225,0.112426,1.52698,0.0821977,61089,0.102769,73.85,5.86729
16585,0.951983,0.0197598,0.0448166,0.0131108,0.121335,0.00877941,0.203734,0.33026,4.00241,0.0660074,0.300023,0.0717867,0.873644,6.95359,0.985865,1,0.0066902,0.108406,0.70277,0.141573,0.582174,0.980757,0.582174,0,-0.00435536,0.0332024,0.916596,0.840833,0.0107423,0.0185261,0.00147795,0.00177682,0.562942,0.0130634,-11.2733,-14.122,10.732,0.713453,0.810788,-16.0112,-0.0168524,0,-0.000704776,1.47483,2.35251,0,0,-0.00361306,-0.982565,-0.165333,-0.000390127,-0.0167286,0.375232,6.29167,15.75,0,0,28.75,14.9167,1.25,-16.9573,2.25e-05,0.00116832,0.110566,1.4986,0.0852063,62068,0.102748,74.36,6.1289
16586,0.953782,0.0198658,0.0440211,0.0132293,0.120477,0.0086147,0.203239,0.331427,3.97158,0.0639623,0.299755,0.0714462,0.877369,6.9578,0.986245,1,0.0072304,0.119327,0.702962,0.140694,0.600723,0.985306,0.600723,0,-0.00431937,0.0320562,0.917939,0.83985,0.0107732,0.0185578,0.00153165,0.00180192,0.562282,0.0131948,-11.3432,-13.7307,10.635,0.714668,0.814386,-16.2747,-0.0172031,0,-0.000575088,1.47694,2.35211,0,0,-0.00361422,-0.97918,-0.164783,-0.000389559,-0.0171477,0.375407,5.95833,14.1667,0,0,30.7917,13.0833,1.41667,-16.9544,1e-05,0.00180699,0.109099,1.49035,0.0829206,62483,0.102743,72.58,5.8633
16587,0.965056,0.0200243,0.0435317,0.0133405,0.120908,0.00850119,0.203453,0.336007,3.97247,0.0634343,0.299715,0.071268,0.87625,6.95734,0.986087,1,0.00733322,0.116635,0.703785,0.140685,0.63356,0.993562,0.63356,0,-0.0042999,0.0320628,0.919014,0.840603,0.0107946,0.0186525,0.00153673,0.00183121,0.563247,0.0132754,-11.2704,-13.5102,10.5785,0.7159,0.813169,-16.4338,-0.0171854,0,-0.000641066,1.49791,2.39191,0,0,-0.00361587,-0.983633,-0.166656,-0.00039227,-0.0163498,0.381758,4.75,12.4167,0,0,29.25,12.4583,1,-16.9574,1.5e-05,-0.00143797,0.112102,1.53097,0.0850167,60832,0.102753,72.11,6.03033
16588,0.947924,0.0198318,0.0437007,0.0131959,0.12176,0.00860513,0.203842,0.329281,3.97144,0.0638445,0.300357,0.071382,0.875411,6.95699,0.985518,1,0.0071569,0.115698,0.704653,0.141785,0.580606,0.986297,0.580606,0,-0.00431437,0.0315632,0.918452,0.840348,0.0108104,0.0185413,0.00156212,0.0018261,0.56255,0.0132361,-11.2207,-13.7829,10.618,0.715966,0.813095,-16.2382,-0.0170095,0,-0.000533256,1.46583,2.33624,0,0,-0.00361754,-0.980778,-0.166243,-0.000390836,-0.0173474,0.372387,5.875,14.6667,0,0,30.1667,13.2083,1.25,-16.9608,1.5e-05,0.000247174,0.113599,1.51278,0.0854595,61507,0.102752,73.23,5.87541
16589,0.960753,0.020077,0.0432254,0.0133709,0.120483,0.00858301,0.204076,0.332977,3.95682,0.0634128,0.300658,0.0717614,0.875865,6.9504,0.985578,1,0.00743844,0.124768,0.701116,0.140223,0.631411,0.986735,0.631411,0,-0.00430731,0.0324819,0.918452,0.839368,0.0108796,0.018736,0.00140365,0.00173026,0.560958,0.0133356,-11.4301,-13.4934,10.643,0.713175,0.812772,-16.3934,-0.0173596,0,-0.00085164,1.49625,2.38765,0,0,-0.00364242,-0.980626,-0.168928,-0.000393829,-0.0183163,0.380956,5.04167,13.1667,0,0,30.9583,12.3333,1.16667,-16.9618,2.25e-05,7.96744e-05,0.115771,1.52994,0.0828741,60952,0.102772,72.81,6.18958
16590,0.957128,0.0199025,0.0438157,0.013255,0.120465,0.00852291,0.203889,0.330368,3.96821,0.0631538,0.300472,0.0711825,0.876868,6.94893,0.985832,1,0.0073712,0.11665,0.699774,0.140221,0.600375,0.990197,0.600375,0,-0.00429795,0.0326764,0.917958,0.84103,0.0107613,0.0185884,0.00147897,0.00179472,0.562274,0.0132089,-11.2859,-13.7297,10.63,0.714382,0.813354,-16.3244,-0.0173752,0,-0.000690451,1.48482,2.36908,0,0,-0.00365353,-0.980299,-0.166501,-0.000394826,-0.0175169,0.37792,5.20833,13,0,0,30.125,12.4583,1.29167,-16.9611,1e-05,0.00286521,0.111797,1.57945,0.0858452,59030,0.1028,73.29,5.76762
16591,0.95598,0.020051,0.0435545,0.0133414,0.120994,0.00860124,0.203785,0.332286,3.97341,0.0630632,0.300436,0.0720474,0.877286,6.95425,0.985857,1,0.00722281,0.112838,0.703382,0.140785,0.599269,0.985395,0.599269,0,-0.00432342,0.031184,0.918154,0.840149,0.0108402,0.0187632,0.001452,0.00172928,0.561485,0.0132476,-11.2996,-13.6064,10.729,0.711749,0.817601,-16.3099,-0.0174491,0,-0.000515153,1.48186,2.34898,0,0,-0.00362643,-0.98816,-0.164401,-0.000392845,-0.018273,0.374136,5.70833,13.5417,0,0,30.0833,13.375,0.958333,-16.954,1e-05,0.00177084,0.103399,1.49544,0.0848761,62205,0.102828,75.62,6.17455
16592,0.963843,0.0200262,0.0430616,0.0133516,0.119789,0.00850317,0.203481,0.333466,3.94336,0.0633488,0.300188,0.0715485,0.877357,6.95372,0.985156,1,0.00757206,0.128562,0.700428,0.139453,0.632409,0.987705,0.632409,0,-0.00430407,0.0324128,0.918303,0.840154,0.0108641,0.0186805,0.00142425,0.00175769,0.561534,0.0133566,-11.3551,-13.5444,10.6067,0.716082,0.814619,-16.3973,-0.017261,0,-0.000594002,1.49659,2.38534,0,0,-0.00364945,-0.98293,-0.168115,-0.000394503,-0.0171131,0.380811,5.54167,13.0833,0,0,32.25,13,1.125,-16.9498,2.25e-05,0.000451429,0.105459,1.53274,0.0835555,60820,0.102851,75.91,6.23927
16593,0.965973,0.0200921,0.0431868,0.0133851,0.119384,0.00857812,0.203366,0.333991,3.92955,0.0642857,0.299932,0.0714313,0.876972,6.94914,0.985386,1,0.00728434,0.119346,0.699281,0.13912,0.6472,0.990792,0.6472,0,-0.00429661,0.0328884,0.918622,0.838988,0.0108948,0.0187513,0.00157375,0.00189766,0.562884,0.0133693,-11.3151,-13.5533,10.6461,0.714046,0.817389,-16.3945,-0.0174635,0,-0.00067297,1.49673,2.38354,0,0,-0.00366003,-0.977456,-0.166666,-0.000395779,-0.0174471,0.38053,5.375,13.125,0,0,29.6667,11.9583,1.33333,-16.9409,1.5e-05,0.00161677,0.113997,1.50359,0.0898781,61691,0.102869,73.07,5.90437
16594,0.96263,0.0201955,0.0432981,0.0134295,0.120621,0.00868807,0.202789,0.33555,3.96936,0.0639624,0.300087,0.0723466,0.87582,6.95214,0.985907,1,0.00716404,0.116501,0.704922,0.140538,0.615759,0.993907,0.615759,0,-0.0043044,0.0307187,0.91811,0.836831,0.0110324,0.0188897,0.00148488,0.00180843,0.563695,0.0134796,-11.3257,-13.5996,10.772,0.710945,0.813436,-16.3077,-0.017634,0,-0.000490743,1.4877,2.36099,0,0,-0.00363768,-0.981803,-0.162628,-0.000392205,-0.0182848,0.375934,5.20833,13.625,0,0,29.875,13.7083,1.20833,-16.9344,1e-05,0.0044164,0.102237,1.50119,0.0862188,61927,0.1029,73.37,6.11391
16595,0.96789,0.0200108,0.0429983,0.0133474,0.120028,0.00854352,0.203541,0.335079,3.94251,0.0629794,0.299921,0.0715824,0.878199,6.95228,0.985337,1,0.00746036,0.122377,0.699116,0.139556,0.627868,0.988166,0.627868,0,-0.00428356,0.0326137,0.918635,0.83931,0.0108656,0.0187063,0.00157487,0.00183711,0.561082,0.0133137,-11.3572,-13.4555,10.6693,0.712642,0.821135,-16.4177,-0.0175418,0,-0.000730252,1.50195,2.39348,0,0,-0.00366342,-0.984298,-0.167416,-0.000396612,-0.0180266,0.381983,4.79167,13.5,0,0,31.3333,11.9583,1.08333,-16.9294,1.5e-05,-0.00078673,0.100129,1.52788,0.0903161,60749,0.102938,72.21,6.06637
16596,0.963025,0.0197609,0.0441256,0.0131439,0.120862,0.00849493,0.20294,0.33617,3.99038,0.0634626,0.299884,0.071296,0.876214,6.95802,0.985762,1,0.00708228,0.115582,0.706258,0.140842,0.61573,0.99026,0.61573,0,-0.00432063,0.0314419,0.918554,0.842412,0.0106864,0.0184696,0.00152407,0.00178995,0.562706,0.0131569,-11.2059,-13.7012,10.6208,0.715127,0.80635,-16.2742,-0.0176142,0,-0.000657332,1.48783,2.3614,0,0,-0.00364349,-0.980265,-0.165453,-0.000395114,-0.0171522,0.376452,5.08333,12.6667,0,0,29.7083,14.3333,1.20833,-16.9193,1.5e-05,0.000405933,0.114308,1.5211,0.0855255,61186,0.10295,72.46,5.79488
16597,0.968298,0.0200993,0.044024,0.0133782,0.12062,0.008613,0.203359,0.33764,3.98575,0.063746,0.300222,0.0717563,0.878285,6.95309,0.985565,1,0.0073818,0.119225,0.703465,0.140497,0.644215,0.987352,0.644215,0,-0.00430259,0.0319248,0.918508,0.838989,0.0108833,0.018792,0.00156369,0.00184492,0.562499,0.0133068,-11.2183,-13.5656,10.7535,0.710161,0.815642,-16.3587,-0.0177501,0,-0.000703769,1.49805,2.3744,0,0,-0.00362743,-0.981205,-0.162721,-0.000393564,-0.0177299,0.378423,5.29167,13.75,0,0,31.4167,13.125,1.20833,-16.9205,2.25e-05,-0.000793872,0.102508,1.52277,0.0840046,61180,0.102924,73.67,6.12402
16598,0.964593,0.0198304,0.0438122,0.0131909,0.121026,0.00852097,0.203153,0.337097,3.97999,0.0626334,0.300263,0.0714258,0.878007,6.9601,0.985661,1,0.00711144,0.116241,0.707178,0.140911,0.63604,0.989909,0.63604,0,-0.00432935,0.0307158,0.918589,0.840757,0.0107781,0.0185704,0.00149327,0.00176043,0.561672,0.0132121,-11.2001,-13.7175,10.6728,0.713511,0.809471,-16.2418,-0.0175654,0,-0.000554454,1.49449,2.36933,0,0,-0.00365071,-0.983556,-0.165059,-0.00039421,-0.01888,0.377429,5.08333,13.25,0,0,29.2083,13.8333,1.04167,-16.9198,1e-05,0.0084013,0.113316,1.52851,0.0876822,60824,0.102933,72.85,6.0856
16599,0.967656,0.0198615,0.0440312,0.0132026,0.119862,0.00866995,0.202642,0.33658,3.95742,0.0645315,0.299659,0.0717759,0.87889,6.95503,0.98639,1,0.00706038,0.114823,0.703052,0.139815,0.628417,0.990797,0.628417,0,-0.00433389,0.0319572,0.917208,0.839749,0.0108118,0.0185992,0.00142993,0.00172812,0.562341,0.0132396,-11.3949,-13.8417,10.7267,0.71205,0.806318,-16.1755,-0.0175835,0,-0.000635749,1.49554,2.37329,0,0,-0.0036437,-0.979378,-0.163841,-0.000394606,-0.0175247,0.378595,5.20833,13.5833,0,0,28.7917,12.7083,1.25,-16.9199,2.25e-05,0.000243375,0.108999,1.49491,0.0859437,62183,0.102896,73.16,6.07766
16600,0.961631,0.0197601,0.0437308,0.0131722,0.12018,0.0085121,0.202873,0.334589,3.97522,0.063265,0.299717,0.0710716,0.878872,6.9583,0.985748,1,0.00709434,0.115011,0.703492,0.139892,0.619279,0.991784,0.619279,0,-0.00434225,0.0312446,0.918161,0.842661,0.0106818,0.0184419,0.00148977,0.00176642,0.561387,0.0131283,-11.2971,-13.6942,10.653,0.71401,0.80921,-16.2801,-0.01775,0,-0.000598322,1.48825,2.35878,0,0,-0.00365382,-0.975756,-0.162247,-0.000395299,-0.0190221,0.376169,5.45833,13.5833,0,0,30.375,13.625,1.41667,-16.9219,1e-05,0.00394231,0.108458,1.56829,0.0875669,59367,0.102905,74.56,6.22226
16601,0.966699,0.0198139,0.0432944,0.0132038,0.119635,0.00852553,0.202826,0.335809,3.94104,0.0631512,0.30008,0.0712658,0.878157,6.95839,0.985862,1,0.00722348,0.118456,0.703591,0.139385,0.627962,0.985111,0.627962,0,-0.00432541,0.0312507,0.918075,0.841699,0.010766,0.0185181,0.00150308,0.00179942,0.562622,0.0132243,-11.2945,-13.6868,10.6544,0.713282,0.806433,-16.2804,-0.0176516,0,-0.000553364,1.49546,2.36984,0,0,-0.00366173,-0.97659,-0.166568,-0.000398237,-0.0188385,0.377846,5.08333,13.4167,0,0,30.2083,13.625,1.33333,-16.9339,1.5e-05,-0.000630865,0.108867,1.5538,0.0893371,59826,0.102873,75.42,6.2777
16602,0.965977,0.0195227,0.0441287,0.0129847,0.120398,0.00855062,0.203061,0.336077,3.95786,0.06388,0.299619,0.0706685,0.879705,6.95642,0.986703,1,0.00702167,0.11422,0.703571,0.140376,0.627629,0.991444,0.627629,0,-0.00433529,0.0312607,0.917334,0.842145,0.0106153,0.0182909,0.00154646,0.00177732,0.561922,0.013011,-11.2958,-14.0248,10.6972,0.711361,0.805947,-16.0753,-0.0175556,0,-0.00065033,1.49379,2.36517,0,0,-0.00362977,-0.978091,-0.162899,-0.000393395,-0.019472,0.376726,4.91667,13.9167,0,0,28.7917,13.7083,1.41667,-16.9278,1e-05,-0.000850956,0.106037,1.54545,0.0880599,60179,0.102846,74.75,6.28749
16603,0.9618,0.0201387,0.043686,0.0134054,0.120016,0.00859248,0.203006,0.333524,3.95701,0.0631396,0.299955,0.072042,0.877936,6.94693,0.985413,1,0.00754042,0.120182,0.700775,0.139712,0.622995,0.989502,0.622995,0,-0.0043229,0.031293,0.917761,0.839101,0.0109063,0.0188458,0.00141233,0.00173608,0.561572,0.0133144,-11.3533,-13.5831,10.7724,0.711828,0.821986,-16.3397,-0.0178171,0,-0.000538387,1.4897,2.3665,0,0,-0.00364443,-0.980753,-0.164782,-0.000393432,-0.0174395,0.37724,4.83333,13.5417,0,0,31.1667,11.8333,1.16667,-16.9361,1.5e-05,-0.00080435,0.102846,1.54299,0.0886745,60247,0.102786,75.51,6.13768
16604,0.964612,0.0200653,0.0435502,0.0133628,0.119389,0.00859373,0.202395,0.334189,3.96864,0.0621518,0.299922,0.0721228,0.878161,6.94459,0.985076,1,0.0072122,0.117583,0.701186,0.138985,0.610196,0.993243,0.610196,0,-0.00432814,0.0306516,0.917689,0.839709,0.0108755,0.0187746,0.00139188,0.00173291,0.56168,0.0132925,-11.3776,-13.5578,10.7934,0.710777,0.821341,-16.3442,-0.0180543,0,-0.000581435,1.48739,2.34922,0,0,-0.00367038,-0.972238,-0.16551,-0.000397523,-0.0196592,0.373952,5.83333,13.75,0,0,30.9583,13.5,1.75,-16.9316,2.25e-05,0.000421404,0.103453,1.51739,0.0889869,61195,0.102758,74.06,6.00789
16605,0.960603,0.0197585,0.0438937,0.0131533,0.119969,0.0086774,0.203386,0.332569,3.96442,0.0639951,0.29959,0.0713429,0.876999,6.95527,0.986267,1,0.00683886,0.110824,0.701374,0.139729,0.624859,0.987024,0.624859,0,-0.00434966,0.0318284,0.917228,0.841205,0.0107508,0.018499,0.00154671,0.001851,0.562853,0.0131453,-11.2958,-13.9335,10.6961,0.713334,0.808417,-16.1239,-0.0177697,0,-0.000542344,1.48813,2.37219,0,0,-0.00367694,-0.975722,-0.165821,-0.000399693,-0.0171564,0.378541,5.375,14.625,0,0,28.125,12.9167,1.41667,-16.929,1e-05,0.00601635,0.106824,1.49996,0.0908337,61795,0.102747,73.72,5.95654
16606,0.969115,0.01993,0.0442583,0.0132449,0.120187,0.00872674,0.202432,0.337926,3.9852,0.0637612,0.300048,0.0720104,0.880147,6.94923,0.985648,1,0.00712997,0.1187,0.70406,0.140015,0.645057,0.991572,0.645057,0,-0.0043621,0.030701,0.916858,0.838305,0.0108838,0.0187181,0.0013374,0.00163492,0.55997,0.013206,-11.3568,-13.8284,10.8503,0.709552,0.819279,-16.1129,-0.0181624,0,-0.000585555,1.49727,2.36323,0,0,-0.00364635,-0.982391,-0.160773,-0.000393512,-0.0198771,0.376326,5.29167,14.4583,0,0,28.8333,12,1.04167,-16.9322,1.5e-05,-0.000666525,0.103397,1.52472,0.0853591,61055,0.102739,74.08,5.86376
16607,0.967208,0.0195741,0.0434385,0.0130477,0.120591,0.00847157,0.203343,0.338036,3.95547,0.0623405,0.300088,0.0706972,0.879154,6.96036,0.986216,1,0.0069185,0.11506,0.706115,0.140573,0.630768,0.991995,0.630768,0,-0.00435064,0.0300295,0.917917,0.843384,0.010629,0.0182774,0.00140361,0.00169257,0.5611,0.0131064,-11.373,-13.7327,10.5965,0.715205,0.798214,-16.2344,-0.0176837,0,-0.000432855,1.49782,2.37507,0,0,-0.00364505,-0.968999,-0.165516,-0.000394581,-0.0203692,0.37822,4.625,13.6667,0,0,30.0833,14.8333,1.875,-16.9315,2.25e-05,0.00171845,0.0974451,1.52301,0.0891986,60974,0.102752,73.54,6.04798
16608,0.964536,0.0198154,0.0439451,0.0131989,0.118341,0.00871045,0.202434,0.333032,3.93596,0.0636138,0.299492,0.0714924,0.878881,6.9492,0.986053,1,0.00705442,0.11339,0.697486,0.137905,0.636025,0.986634,0.636025,0,-0.0043615,0.0312933,0.916105,0.839966,0.0108121,0.0185519,0.00138013,0.0017213,0.560777,0.0131635,-11.4489,-13.9808,10.7416,0.712914,0.812982,-16.1014,-0.0177378,0,-0.000525583,1.49467,2.3751,0,0,-0.00367187,-0.978597,-0.163694,-0.000401328,-0.0189159,0.379131,5.91667,14.9583,0,0,28.6667,11.5,1.16667,-16.9284,1e-05,0.00511844,0.106611,1.55596,0.0863924,59855,0.102774,77.17,6.13697
16609,0.965357,0.0198708,0.0434301,0.013236,0.120779,0.00859496,0.204076,0.336538,3.96961,0.0624866,0.300483,0.0714668,0.879378,6.9547,0.985715,1,0.00700582,0.11647,0.70515,0.140559,0.633383,0.989557,0.633383,0,-0.00434596,0.030218,0.917891,0.840335,0.0108117,0.0185693,0.00145816,0.00177074,0.562473,0.0132556,-11.3321,-13.7289,10.6494,0.714563,0.812835,-16.288,-0.0175611,0,-0.00050078,1.49708,2.37917,0,0,-0.0036479,-0.980923,-0.165164,-0.000395549,-0.0188403,0.378748,5.5,14.25,0,0,29.3333,13.9167,1.25,-16.9361,1.5e-05,-0.000977011,0.106808,1.52593,0.0897336,60844,0.102755,73.7,6.00511
16610,0.959564,0.0203997,0.0428641,0.0136089,0.119728,0.0085092,0.201957,0.333118,3.96444,0.06046,0.299748,0.0720164,0.879415,6.95061,0.984856,1,0.00776243,0.13073,0.701971,0.13911,0.612608,0.986213,0.612608,0,-0.00429725,0.0295042,0.918701,0.837889,0.0110062,0.0190039,0.00128002,0.00162874,0.559243,0.0135164,-11.4612,-13.1662,10.6728,0.714853,0.823947,-16.653,-0.0176294,0,-0.000423957,1.48184,2.35653,0,0,-0.00365814,-0.984425,-0.16224,-0.000394919,-0.0191218,0.375799,4.54167,12.6667,0,0,33.0417,12.75,1.125,-16.9381,2.25e-05,-4.66155e-06,0.103146,1.51816,0.0905573,61107,0.10276,75.96,6.1643
16611,0.96092,0.0206285,0.0426554,0.0137535,0.120632,0.0085474,0.203273,0.332909,3.98503,0.0611232,0.300207,0.0727943,0.87901,6.94067,0.984582,1,0.00784399,0.127996,0.70205,0.139996,0.612989,0.98668,0.612989,0,-0.00428824,0.0305432,0.919311,0.837228,0.0110679,0.0192157,0.00144021,0.00178401,0.561245,0.0135257,-11.4188,-12.9395,10.8835,0.706217,0.828775,-16.6803,-0.0181343,0,-0.000479719,1.48814,2.35891,0,0,-0.00367287,-0.975785,-0.163291,-0.000397211,-0.0205771,0.375463,4.04167,11.0417,0,0,31.3333,12.4167,1.45833,-16.9434,2.25e-05,0.00149428,0.111395,1.53729,0.0899429,60411,0.102739,73.22,6.05638
16612,0.966886,0.0201459,0.0440143,0.0134048,0.121108,0.00845587,0.203481,0.337306,3.99238,0.0613184,0.300373,0.072105,0.879078,6.95279,0.985444,1,0.00734032,0.120441,0.706495,0.140712,0.63202,0.99122,0.63202,0,-0.00433895,0.0302759,0.918611,0.841135,0.0107895,0.0188159,0.00149916,0.00180062,0.562937,0.0132467,-11.2623,-13.4234,10.759,0.712844,0.819242,-16.4429,-0.017831,0,-0.000524893,1.49954,2.38092,0,0,-0.00364783,-0.98137,-0.164745,-0.000395654,-0.0185023,0.379475,4.45833,12.625,0,0,31.0417,14.2083,1.20833,-16.9481,1e-05,0.00653651,0.0992167,1.57045,0.0876451,59287,0.102741,75.03,5.94408
16613,0.964569,0.0206415,0.0424675,0.0137876,0.119876,0.00843043,0.202451,0.334792,3.9528,0.0600596,0.300119,0.0725191,0.879234,6.947,0.984502,1,0.00798875,0.131281,0.701656,0.139099,0.633872,0.986189,0.633872,0,-0.00427981,0.0293659,0.919715,0.838671,0.0110266,0.0191665,0.0013642,0.00173963,0.561319,0.0135723,-11.4686,-12.8098,10.7263,0.712387,0.82918,-16.8236,-0.0179917,0,-0.000579284,1.49505,2.37929,0,0,-0.0036519,-0.986314,-0.166761,-0.000395937,-0.0191055,0.379535,3.83333,11.2083,0,0,33.3333,12.3333,1,-16.9472,2.25e-05,-0.000969435,0.114736,1.53501,0.0875072,60587,0.102717,73.46,5.98505
16614,0.964193,0.0205561,0.0424327,0.013713,0.120567,0.00851979,0.202655,0.336222,3.93953,0.0612251,0.300075,0.0724472,0.879159,6.94415,0.984657,1,0.00785243,0.128939,0.704661,0.140027,0.624452,0.990685,0.624452,0,-0.00426836,0.0302234,0.920211,0.837608,0.0110584,0.0191238,0.00143692,0.00178667,0.562383,0.013586,-11.3551,-12.8654,10.721,0.712331,0.82501,-16.7342,-0.0178527,0,-0.000604394,1.49151,2.36611,0,0,-0.00364472,-0.976352,-0.165569,-0.0003943,-0.018767,0.376846,4.20833,11.2083,0,0,31.7917,12.4167,1.41667,-16.9335,1e-05,0.00276694,0.105132,1.53196,0.0865479,60737,0.102718,72.99,6.035
16615,0.967127,0.020009,0.0436533,0.0133337,0.120245,0.00854467,0.2031,0.336343,3.9402,0.0625492,0.300273,0.0716567,0.878878,6.95433,0.985726,1,0.00722015,0.118451,0.703108,0.139677,0.631972,0.990041,0.631972,0,-0.0043319,0.0313074,0.918079,0.841181,0.0108221,0.0186795,0.00153485,0.00183163,0.563227,0.0132444,-11.2711,-13.6119,10.6992,0.714041,0.81885,-16.331,-0.0175426,0,-0.000618644,1.49838,2.37563,0,0,-0.00365431,-0.979273,-0.167068,-0.000394343,-0.0176013,0.378255,4.95833,13.7917,0,0,30,13.375,1.29167,-16.9189,1.5e-05,0.00112859,0.10285,1.53494,0.0838754,60725,0.102744,75.45,6.26742
16616,0.963961,0.0203893,0.0429091,0.0135964,0.119725,0.0086801,0.202646,0.333373,3.94776,0.0620785,0.30017,0.0722218,0.878257,6.94667,0.984968,1,0.00751914,0.118176,0.700111,0.139037,0.623949,0.990646,0.623949,0,-0.00429938,0.0311741,0.91885,0.837219,0.0110475,0.0190278,0.00150554,0.00181453,0.562668,0.0134642,-11.298,-13.2723,10.8538,0.708009,0.830095,-16.4681,-0.0178635,0,-0.000684736,1.49232,2.36452,0,0,-0.0036695,-0.978467,-0.169302,-0.000396792,-0.019298,0.376484,5.33333,13.625,0,0,31.625,12.375,1.41667,-16.9107,2.25e-05,-0.000673664,0.110213,1.51832,0.0879395,61200,0.10278,73.92,5.90716
16617,0.966652,0.0206114,0.0425842,0.0137809,0.119274,0.00841163,0.202141,0.335073,3.95032,0.060638,0.29945,0.0722092,0.877505,6.94645,0.984798,1,0.0076642,0.123766,0.69918,0.138155,0.650792,0.989693,0.650792,0,-0.00425498,0.0308271,0.920327,0.840195,0.0109747,0.019116,0.00159088,0.00196326,0.565184,0.0135483,-11.3324,-12.8456,10.6529,0.71414,0.82507,-16.8473,-0.0178373,0,-0.000552912,1.49808,2.38727,0,0,-0.00365838,-0.968815,-0.167255,-0.000399084,-0.017674,0.381081,4.41667,11.0417,0,0,31.0417,13.25,1.70833,-16.9075,1.5e-05,0.00221673,0.1061,1.51184,0.0889945,61407,0.102777,73.82,5.79147
16618,0.962182,0.020939,0.0417334,0.0139918,0.1203,0.00843111,0.202481,0.333912,3.94887,0.0595172,0.300164,0.072899,0.877539,6.94218,0.98414,1,0.00806378,0.132941,0.701219,0.139337,0.620717,0.989515,0.620717,0,-0.00422471,0.0302553,0.920886,0.835904,0.0112059,0.0194289,0.00135364,0.00173229,0.560708,0.0137703,-11.3815,-12.5493,10.7678,0.709784,0.837658,-16.9984,-0.0179053,0,-0.000482079,1.48988,2.36108,0,0,-0.00366863,-0.984506,-0.165983,-0.000397579,-0.0185969,0.375635,4.25,11,0,0,33.875,13,1.16667,-16.9061,1e-05,0.000973327,0.105985,1.60753,0.0892353,57936,0.102777,73.34,6.04346
